from,to,flow_m3s,length_m,slope,required_diameter_m,full_capacity_m3s,design_capacity_m3s,is_river,velocity_m_s,capacity_factor,effective_capacity_m3s,P_clog,flooding,overflow_m3s
235,167,24.62611187961562,94.83471033666154,0.002,3.0,29.13885302285157,23.80360927903615,False,3.4838821642443305,1.0,23.80360927903615,0.0,True,0.8225026005794724
236,6,9.0210910092019,41.1009680135104,0.002,2.4,10.466524604916064,13.1285303241524,False,1.9940989252726904,1.0,13.1285303241524,0.0,False,0.0
237,238,4.857893876228981,35.56765856125236,0.002,1.8,5.53026753864818,6.096016689645687,False,1.909031662759729,1.0,6.096016689645687,0.0,False,0.0
238,239,6.559074210420146,151.99988200260967,0.002,1.8,7.271630939498526,6.096016689645687,False,2.5775532906047816,1.0,6.096016689645687,0.0,True,0.46305752077445916
239,242,8.26025454461131,6.753063370788152,0.002,2.4,9.32055086716026,13.1285303241524,False,1.8259171416280318,1.0,13.1285303241524,0.0,False,0.0
240,241,10.71608594732974,176.35562882973198,0.002,2.4,13.013536879116128,13.1285303241524,False,2.36877506821545,1.0,13.1285303241524,0.0,False,0.0
241,243,12.417266281520906,142.05775809741067,0.002,2.4,14.419289559924506,13.1285303241524,False,2.7448184838782925,1.0,13.1285303241524,0.0,False,0.0
242,240,9.961434878802477,13.165998183541957,0.002,2.4,11.696728903038364,13.1285303241524,False,2.2019605572908745,1.0,13.1285303241524,0.0,False,0.0
243,244,14.11844661571207,157.52246368459805,0.002,2.4,15.916297550337834,13.1285303241524,False,3.1208618995411346,1.0,13.1285303241524,0.0,True,0.9899162915596698
245,246,0.1184664874750604,156.93634306503736,0.002,0.6,0.2177318877698155,0.3256287944899364,False,0.4189894904975549,0.8642421178731662,0.28142211899046865,0.13575788212683382,False,0.0
245,244,1.5827138467161046,11.7467205829222,0.170260285488332,1.2,2.00892497887428,12.065383567135642,False,1.3994262900269798,1.0,12.065383567135642,0.0,False,0.0
246,247,1.8196468216662256,141.5036215397625,0.002,1.2,2.3869587580964207,2.0676139636978466,False,1.6089210352757575,1.0,2.0676139636978466,0.0,False,0.0
248,249,1.6398563092484368,285.6404766371728,0.002,1.2,1.9440834390975836,2.0676139636978466,False,1.4499513198740026,1.0,2.0676139636978466,0.0,False,0.0
249,250,1.6485560402739474,15.80253590775047,0.002,1.2,1.9440834390975836,2.0676139636978466,False,1.4576435709644469,1.0,2.0676139636978466,0.0,False,0.0
250,251,3.3497363744651123,82.03792030326662,0.002,1.8,4.076105197612911,6.096016689645687,False,1.3163632149403623,1.0,6.096016689645687,0.0,False,0.0
253,252,0.1027060489874626,180.23543161047047,2.868470396638514,0.6,0.2579338922629144,7.7994321682406955,False,0.3632483418176228,0.822436256363217,6.414535794206726,0.17756374363678296,False,0.0
253,248,1.5984742852037026,11.58058608737798,0.002,1.2,1.9440834390975836,2.0676139636978466,False,1.4133615771969632,1.0,2.0676139636978466,0.0,False,0.0
254,255,15.41425932665109,879.5548625192299,0.002,3.0,17.506842555993128,23.80360927903615,False,2.1806716141661076,1.0,23.80360927903615,0.0,False,0.0
256,259,1.7016041405388451,8.742840036834385,0.002,1.2,1.9440834390975836,2.0676139636978466,False,1.5045483897355187,1.0,2.0676139636978466,0.0,False,0.0
257,258,5.103964808921176,173.4329721370503,0.002,1.8,6.363760544274278,6.096016689645687,False,2.0057314289058916,1.0,6.096016689645687,0.0,False,0.0
258,84,6.805145143112341,21.600072261391464,0.002,1.8,8.256400645265028,6.096016689645687,False,2.6742530567509446,1.0,6.096016689645687,0.0,True,0.7091284534666542
259,257,3.4027844747300104,69.44895487706088,0.002,1.8,4.076105197612911,6.096016689645687,False,1.3372098010608389,1.0,6.096016689645687,0.0,False,0.0
260,261,18.71340748245049,380.3303902422828,0.002,3.0,20.9775341901752,23.80360927903615,False,2.647405602599872,1.0,23.80360927903615,0.0,False,0.0
262,260,17.012227148259328,57.994311841463286,0.002,3.0,19.193178777357048,23.80360927903615,False,2.4067378165756534,1.0,23.80360927903615,0.0,False,0.0
263,2,7.801922292831589,5301.845574617429,0.002,1.8,9.32055086716026,6.096016689645687,False,3.0659617247481505,1.0,6.096016689645687,0.0,True,1.7059056031859017
263,422,3.172317335775156,13039.233722073646,0.0415668597980928,1.8,4.26327247843277,17.576595309908644,False,1.2466419383820444,1.0,17.576595309908644,0.0,False,0.0
267,268,32.90432374504133,10.945216508839325,0.002,3.0,36.39470861096996,23.80360927903615,False,4.655009576106092,1.0,23.80360927903615,0.0,True,9.100714466005183
268,264,38.65087215824078,2346.209540020061,0.0072457296375389,3.0,43.51534263466777,28.65489842528434,False,5.467979874486163,1.0,28.65489842528434,0.0,True,9.99597373295644
269,270,22.49760837947064,222.78810449481009,0.0493742698917582,3.0,27.47777020627848,74.80112922048949,False,3.182760516745242,1.0,74.80112922048949,0.0,False,0.0
270,271,24.1987887136618,23.4240412649656,0.002,3.0,26.94062611646085,23.80360927903615,False,3.42342830276946,1.0,23.80360927903615,0.0,True,0.39517943462564986
271,272,25.899969047852966,13.73496436927732,0.002,3.0,29.13885302285157,23.80360927903615,False,3.6640960887936798,1.0,23.80360927903615,0.0,True,2.096359768816818
272,273,27.60114938204413,104.63256690767196,0.002,3.0,31.445883960612573,23.80360927903615,False,3.9047638748178986,1.0,23.80360927903615,0.0,True,3.7975401030079823
273,274,29.610752324117897,1106.5108276529425,0.0045187086064089,3.0,34.364380023538004,23.80360927903615,False,4.189064534269503,1.0,23.80360927903615,0.0,True,5.807143045081748
274,275,30.99208738891665,118.25950943310502,0.002,3.0,36.39470861096996,23.80360927903615,False,4.3844834708285125,1.0,23.80360927903615,0.0,True,7.188478109880503
275,267,31.203143410850167,259.70532899575807,0.002,3.0,36.39470861096996,23.80360927903615,False,4.414341790081873,1.0,23.80360927903615,0.0,True,7.399534131814018
276,277,17.055180740231066,189.315606616812,0.002,3.0,19.193178777357048,23.80360927903615,False,2.412814506785302,1.0,23.80360927903615,0.0,False,0.0
277,215,18.25219802085945,31.80805054371812,0.002,3.0,20.9775341901752,23.80360927903615,False,2.5821578109439027,1.0,23.80360927903615,0.0,False,0.0
278,276,16.854157189815428,72.64398309643211,0.002,3.0,19.193178777357048,23.80360927903615,False,2.384375491917274,1.0,23.80360927903615,0.0,False,0.0
280,279,0.7081709138904612,537.3413286656717,0.002,0.9,0.935156894585946,0.9600624684743828,False,1.1131743357982404,1.0,0.9600624684743828,0.0,False,0.0
281,282,2.9342433750041814,293.1660024815439,0.002,1.2,3.4501612604449168,2.0676139636978466,False,2.5944407631475634,1.0,2.0676139636978466,0.0,True,0.8666294113063349
282,288,3.2112794123338126,44.25207771317616,0.002,1.8,4.076105197612911,6.096016689645687,False,1.2619530669683037,1.0,6.096016689645687,0.0,False,0.0
284,283,0.4681172933781488,206.96300000077284,0.0773085044183755,0.9,0.792720715516215,3.7750970931822687,False,0.735833888275865,1.0,3.7750970931822687,0.0,False,0.0
284,281,1.2330630408130163,78.57097016378343,0.002,1.2,1.5564999352391995,2.0676139636978466,False,1.0902671004961946,1.0,2.0676139636978466,0.0,False,0.0
285,286,8.314820414907308,204.50543983493208,0.002,2.4,9.32055086716026,13.1285303241524,False,1.8379788471581975,1.0,13.1285303241524,0.0,False,0.0
287,285,6.613640080716143,83.58647791453946,0.002,1.8,7.271630939498526,6.096016689645687,False,2.5989963226584094,1.0,6.096016689645687,0.0,True,0.5176233910704564
288,287,4.912459746524978,276.23832080253925,0.0651611258992077,1.8,6.970634138401727,22.006725941666744,False,1.9304746948133567,1.0,22.006725941666744,0.0,False,0.0
289,290,0.5325584693849363,318.217467324861,0.002,0.9,0.6951395545216611,0.9600624684743828,False,0.8371290161784338,1.0,0.9600624684743828,0.0,False,0.0
289,286,1.1686218648062288,145.0164612127799,0.1034365331670229,1.2,1.5658278679755155,9.404190811456438,False,1.0332885910509997,1.0,9.404190811456438,0.0,False,0.0
290,296,2.233738803576101,81.55088539250511,0.002,1.2,2.888037791888825,2.0676139636978466,False,1.9750587342517374,1.0,2.0676139636978466,0.0,True,0.16612483987825444
291,292,10.739640474531926,231.18053432505104,0.002,2.4,13.013536879116128,13.1285303241524,False,2.373981761877145,1.0,13.1285303241524,0.0,False,0.0
292,306,12.44082080872309,181.2960747790672,0.0717059098816242,2.4,14.292473412049908,49.71742015562751,False,2.750025177539987,1.0,49.71742015562751,0.0,False,0.0
293,291,9.038460140340762,176.03654787328048,0.002,2.4,10.466524604916064,13.1285303241524,False,1.9979383462143032,1.0,13.1285303241524,0.0,False,0.0
294,293,7.337279806149597,91.2157330870314,0.002,1.8,8.256400645265028,6.096016689645687,False,2.8833687654248195,1.0,6.096016689645687,0.0,True,1.2412631165039105
295,294,5.636099471958432,149.39744872883043,0.002,1.8,6.363760544274278,6.096016689645687,False,2.214847137579767,1.0,6.096016689645687,0.0,False,0.0
296,295,3.9349191377672654,7.469537831842899,0.002,1.8,4.768586473160671,6.096016689645687,False,1.5463255097347135,1.0,6.096016689645687,0.0,False,0.0
297,298,3.1124435844214826,388.4364397312237,0.0411907801726097,1.8,4.243942500305362,17.496901787007257,False,1.2231130408773723,1.0,17.496901787007257,0.0,False,0.0
299,297,1.4112632502303173,177.6439546519208,0.002,1.2,1.5564999352391995,2.0676139636978466,False,1.247830679322719,1.0,2.0676139636978466,0.0,False,0.0
299,300,0.2899170839608476,864.738225842853,0.0023128386605676,0.6,0.3655511504203992,0.3256287944899364,False,1.0253719333145987,1.0,0.3256287944899364,0.0,False,0.0
301,300,22.64790281387008,34.62334544377641,0.002,3.0,24.84909035740447,23.80360927903615,False,3.2040228297709055,1.0,23.80360927903615,0.0,False,0.0
302,301,20.946722479678915,29.20246108715417,0.002,3.0,24.84909035740447,23.80360927903615,False,2.9633550437466867,1.0,23.80360927903615,0.0,False,0.0
303,302,19.24554214548775,73.99843552148852,0.002,3.0,22.86211172509012,23.80360927903615,False,2.722687257722468,1.0,23.80360927903615,0.0,False,0.0
304,303,17.544361811296586,161.3496818968514,0.002,3.0,20.9775341901752,23.80360927903615,False,2.482019471698249,1.0,23.80360927903615,0.0,False,0.0
305,304,15.84318147710542,164.07439575201394,0.002,3.0,17.506842555993128,23.80360927903615,False,2.24135168567403,1.0,23.80360927903615,0.0,False,0.0
306,305,14.142001142914255,311.3247223095996,0.002,2.4,15.916297550337834,13.1285303241524,False,3.126068593202829,1.0,13.1285303241524,0.0,True,1.0134708187618546
307,308,7.33785084913135,674.6052171543624,0.010376439170642,1.8,9.284415294088294,8.781835898415357,False,2.883593171136582,1.0,8.781835898415357,0.0,False,0.0
308,311,9.039031183322514,75.91118018910805,0.002,2.4,10.466524604916064,13.1285303241524,False,1.9980645744271697,1.0,13.1285303241524,0.0,False,0.0
309,310,13.835644479575786,35.42283382813167,0.002,2.4,15.916297550337834,13.1285303241524,False,3.0583489024813613,1.0,13.1285303241524,0.0,True,0.7071141554233851
311,314,10.74021151751368,517.7678345908582,0.002,2.4,13.013536879116128,13.1285303241524,False,2.374107990090012,1.0,13.1285303241524,0.0,False,0.0
312,309,12.13446414538462,72.0572997333547,0.002,2.4,14.419289559924506,13.1285303241524,False,2.6823054868185188,1.0,13.1285303241524,0.0,False,0.0
313,307,5.636670514940184,67.20137582807955,0.002,1.8,6.363760544274278,6.096016689645687,False,2.215071543291529,1.0,6.096016689645687,0.0,False,0.0
314,318,12.441391851704845,83.83772311055613,0.002,2.4,14.419289559924506,13.1285303241524,False,2.750151405752854,1.0,13.1285303241524,0.0,False,0.0
315,316,6.461227492110181,76.68611097445624,0.002,1.8,7.271630939498526,6.096016689645687,False,2.539101960026137,1.0,6.096016689645687,0.0,True,0.3652108024644942
317,315,4.760047157919016,53.53711868538903,0.002,1.8,5.53026753864818,6.096016689645687,False,1.870580332181084,1.0,6.096016689645687,0.0,False,0.0
318,319,14.142572185896007,400.2709306306589,0.0474678487644955,2.4,16.808314735422492,40.45115108340463,False,3.126194821415696,1.0,40.45115108340463,0.0,False,0.0
319,320,15.843752520087172,81.39559441226648,0.002,3.0,17.506842555993128,23.80360927903615,False,2.2414324717302643,1.0,23.80360927903615,0.0,False,0.0
320,321,17.544932854278336,473.195523648098,0.002,3.0,20.9775341901752,23.80360927903615,False,2.482100257754483,1.0,23.80360927903615,0.0,False,0.0
321,328,19.2461131884695,76.44708274339698,0.002,3.0,22.86211172509012,23.80360927903615,False,2.722768043778702,1.0,23.80360927903615,0.0,False,0.0
322,323,3.533493751659173,72.85646211726987,0.002,1.8,4.076105197612911,6.096016689645687,False,1.3885753011379838,1.0,6.096016689645687,0.0,False,0.0
324,322,1.832313417468008,53.41579201721381,0.002,1.2,2.3869587580964207,2.0676139636978466,False,1.620120764909095,1.0,2.0676139636978466,0.0,False,0.0
325,326,24.349654191043,965.2826026585356,0.0031078981344297,3.0,28.49933542523793,23.80360927903615,False,3.44477140185136,1.0,23.80360927903615,0.0,True,0.5460449120068525
326,350,26.05083452523416,173.54393976222002,0.002,3.0,29.13885302285157,23.80360927903615,False,3.685439187875578,1.0,23.80360927903615,0.0,True,2.24722524619801
327,325,22.64847385685183,18.60341837042437,0.002,3.0,24.84909035740447,23.80360927903615,False,3.20410361582714,1.0,23.80360927903615,0.0,False,0.0
328,327,20.947293522660665,33.143962408283805,0.002,3.0,24.84909035740447,23.80360927903615,False,2.963435829802921,1.0,23.80360927903615,0.0,False,0.0
329,330,3.40236066838233,71.96016784214612,0.002,1.8,4.076105197612911,6.096016689645687,False,1.3370432556901055,1.0,6.096016689645687,0.0,False,0.0
331,332,5.103541002573495,72.66525710359542,0.002,1.8,6.363760544274278,6.096016689645687,False,2.005564883535158,1.0,6.096016689645687,0.0,False,0.0
333,334,1.701180334191165,18.686500057078845,0.002,1.2,1.9440834390975836,2.0676139636978466,False,1.5041736626513686,1.0,2.0676139636978466,0.0,False,0.0
334,331,3.40236066838233,179.38934450715783,0.002,1.8,4.076105197612911,6.096016689645687,False,1.3370432556901055,1.0,6.096016689645687,0.0,False,0.0
335,336,7.14821518141914,328.1068058641189,0.002,1.8,8.256400645265028,6.096016689645687,False,2.8090710627342848,1.0,6.096016689645687,0.0,True,1.0521984917734528
336,337,8.849395515610304,87.95951024160705,0.002,2.4,10.466524604916064,13.1285303241524,False,1.9561458884508773,1.0,13.1285303241524,0.0,False,0.0
338,329,1.701180334191165,66.80197921378593,0.002,1.2,1.9440834390975836,2.0676139636978466,False,1.5041736626513686,1.0,2.0676139636978466,0.0,False,0.0
339,340,3.745854513036809,358.5491796408741,0.0529913358581117,1.8,4.813621255115701,19.845570088319988,False,1.4720278070441792,1.0,19.845570088319988,0.0,False,0.0
340,335,5.447034847227974,108.34682515359128,0.002,1.8,6.363760544274278,6.096016689645687,False,2.140549434889232,1.0,6.096016689645687,0.0,False,0.0
341,324,0.1311330832768426,15.443278401558016,0.002,0.6,0.2177318877698155,0.3256287944899364,False,0.4637884090309034,0.8978413067731775,0.292362982367819,0.10215869322682247,False,0.0
342,339,2.044674178845644,171.24006564244448,0.002,1.2,2.3869587580964207,2.0676139636978466,False,1.8078889031980352,1.0,2.0676139636978466,0.0,False,0.0
343,342,0.3434938446544791,193.7254856361676,0.002,0.9,0.4978726104885273,0.9600624684743828,False,0.5399382054162958,0.979979401805432,0.9408414435513721,0.02002059819456803,False,0.0
343,317,3.058866823727851,21.75430174093898,0.002,1.8,3.4501612604449168,6.096016689645687,False,1.2020587043360313,1.0,6.096016689645687,0.0,False,0.0
344,343,1.701180334191165,250.8605598457433,0.002,1.2,1.9440834390975836,2.0676139636978466,False,1.5041736626513686,1.0,2.0676139636978466,0.0,False,0.0
345,346,0.5331295123666884,292.74568223821507,0.002,0.9,0.6951395545216611,0.9600624684743828,False,0.8380266390254834,1.0,0.9600624684743828,0.0,False,0.0
346,347,2.2343098465578537,16.944766660264754,0.002,1.2,2.888037791888825,2.0676139636978466,False,1.9755636471032034,1.0,2.0676139636978466,0.0,True,0.16669588286000714
347,313,3.935490180749019,220.4033574582241,0.002,1.8,4.768586473160671,6.096016689645687,False,1.5465499154464766,1.0,6.096016689645687,0.0,False,0.0
348,345,0.3597518538150167,103.35740668413868,0.002,0.9,0.4978726104885273,0.9600624684743828,False,0.56549418094946,0.9884980603164867,0.9490198878695856,0.011501939683513318,False,0.0
348,349,0.1111721266777294,334.4635006211516,0.0478378058301891,0.6,0.1300665189637983,1.0072178763019777,False,0.3931909665510889,0.8448932249133168,0.8509915596991201,0.15510677508668325,False,0.0
350,351,27.752014859425323,642.3422151357628,0.002,3.0,31.445883960612573,23.80360927903615,False,3.9261069738997967,1.0,23.80360927903615,0.0,True,3.948405580389174
353,352,1.701180334191165,260.6366655332848,0.0153470348917166,1.2,1.9256140393832084,3.62240241413683,False,1.5041736626513686,1.0,3.62240241413683,0.0,False,0.0
354,355,0.8853032364289148,338.9938158685322,0.0589981264075812,0.9,1.182568074242041,3.2978705169098514,False,1.391608752720145,1.0,3.2978705169098514,0.0,False,0.0
355,356,2.58648357062008,20.105519551407784,0.002,1.2,2.888037791888825,2.0676139636978466,False,2.2869535860564505,1.0,2.0676139636978466,0.0,True,0.5188696069222334
356,357,5.064835728185612,167.60801272936004,0.002,1.8,6.363760544274278,6.096016689645687,False,1.990354671825134,1.0,6.096016689645687,0.0,False,0.0
357,352,6.766016062376777,20.770141917547992,0.002,1.8,8.256400645265028,6.096016689645687,False,2.6588762996701867,1.0,6.096016689645687,0.0,True,0.6699993727310902
358,359,0.0435297747320212,135.11846014249514,0.002,0.45,0.0652333453500208,0.15120036415561355,False,0.2736979287023351,0.7552734465267513,0.11419762015191012,0.24472655347324868,False,0.0
359,360,1.7447101089231862,47.38207284389462,0.002,1.2,1.9440834390975836,2.0676139636978466,False,1.5426624338751345,1.0,2.0676139636978466,0.0,False,0.0
360,361,3.445890443114352,224.8227767866484,0.0311356353659969,1.8,4.818444547178683,15.212129414554656,False,1.3541493762340018,1.0,15.212129414554656,0.0,False,0.0
361,362,5.147070777305516,47.35784538058853,0.002,1.8,6.363760544274278,6.096016689645687,False,2.022671004079054,1.0,6.096016689645687,0.0,False,0.0
362,363,6.8482511114966815,141.5542608348178,0.002,1.8,8.256400645265028,6.096016689645687,False,2.691192631924107,1.0,6.096016689645687,0.0,True,0.7522344218509947
363,365,8.549431445687846,52.526169632877874,0.002,2.4,10.466524604916064,13.1285303241524,False,1.8898392711201522,1.0,13.1285303241524,0.0,False,0.0
364,312,10.433283811193457,122.83898424964804,0.002,2.4,11.696728903038364,13.1285303241524,False,2.306262071155677,1.0,13.1285303241524,0.0,False,0.0
365,366,10.25061177987901,4.775606155395508,0.002,2.4,11.696728903038364,13.1285303241524,False,2.2658826867829944,1.0,13.1285303241524,0.0,False,0.0
367,368,3.6285624744287976,135.38540318965167,0.002,1.8,4.076105197612911,6.096016689645687,False,1.4259349484521042,1.0,6.096016689645687,0.0,False,0.0
368,369,5.3297428086199625,101.95080022401076,0.002,1.8,6.363760544274278,6.096016689645687,False,2.0944565762971568,1.0,6.096016689645687,0.0,False,0.0
369,370,7.030923142811128,33.27483425043366,0.002,1.8,8.256400645265028,6.096016689645687,False,2.7629782041422097,1.0,6.096016689645687,0.0,True,0.934906453165441
370,364,8.732103477002292,16.828102097937848,0.002,2.4,10.466524604916064,13.1285303241524,False,1.9302186554928351,1.0,13.1285303241524,0.0,False,0.0
371,372,1.701180334191165,251.80743933537764,0.002,1.2,1.9440834390975836,2.0676139636978466,False,1.5041736626513686,1.0,2.0676139636978466,0.0,False,0.0
374,373,0.0484975817730852,497.3165236030047,0.0140755427736157,0.45,0.0705525096371615,0.25368828376428454,False,0.30493352561737935,0.7787001442130346,0.19754710315240562,0.22129985578696543,False,0.0
375,376,1.701180334191165,1383.0562144564465,0.3694716054624197,1.2,2.959358464252188,17.773583065237307,False,1.5041736626513686,1.0,17.773583065237307,0.0,False,0.0
377,378,26.87163626151679,7.494732544937113,0.002,3.0,31.445883960612573,23.80360927903615,False,3.80155887998917,1.0,23.80360927903615,0.0,True,3.0680269824806423
378,379,28.572816595707955,7.5180404925518864,0.002,3.0,31.445883960612573,23.80360927903615,False,4.042226666013389,1.0,23.80360927903615,0.0,True,4.769207316671807
380,381,5.202233501741119,23.38047269986148,0.002,1.8,6.363760544274278,6.096016689645687,False,2.0443485849885414,1.0,6.096016689645687,0.0,False,0.0
381,382,6.903413835932285,7.361006586282135,0.002,1.8,8.256400645265028,6.096016689645687,False,2.712870212833594,1.0,6.096016689645687,0.0,True,0.8073971462865979
382,96,8.60459417012345,12.182908946218443,0.002,2.4,10.466524604916064,13.1285303241524,False,1.902032910381739,1.0,13.1285303241524,0.0,False,0.0
383,230,0.028031798603279,696.4853395973332,0.002,0.45,0.0652333453500208,0.15120036415561355,False,0.17625281230492207,0.6821896092286917,0.10314731733855388,0.31781039077130835,False,0.0
383,229,1.673148535587886,11.668860447508848,0.002,1.2,1.9440834390975836,2.0676139636978466,False,1.479388110920989,1.0,2.0676139636978466,0.0,False,0.0
384,385,0.2200307713018055,246.3774736965707,0.002,0.6,0.3399307744636599,0.3256287944899364,False,0.7781996641112154,1.0,0.3256287944899364,0.0,False,0.0
386,387,0.5809654801615765,123.28858672569449,0.002,0.9,0.6951395545216611,0.9600624684743828,False,0.9132200289725565,1.0,0.9600624684743828,0.0,False,0.0
388,389,1.6347923847720196,552.8778070118991,0.002,1.2,1.9440834390975836,2.0676139636978466,False,1.4454738275858592,1.0,2.0676139636978466,0.0,False,0.0
389,390,2.316053593027456,47.00158853911395,0.002,1.2,2.888037791888825,2.0676139636978466,False,2.047840987755914,1.0,2.0676139636978466,0.0,True,0.2484396293296096
390,391,3.0234258960937552,207.7091017731861,0.002,1.8,3.4501612604449168,6.096016689645687,False,1.1881312998404054,1.0,6.096016689645687,0.0,False,0.0
392,393,2.842771739055886,73.55155858681549,0.002,1.2,3.4501612604449168,2.0676139636978466,False,2.513562079737155,1.0,2.0676139636978466,0.0,True,0.7751577753580396
393,394,4.543952073247051,21.8469589105422,0.002,1.8,5.53026753864818,6.096016689645687,False,1.7856603299504548,1.0,6.096016689645687,0.0,False,0.0
394,411,5.207177321504102,682.1315588439409,0.002,1.8,6.363760544274278,6.096016689645687,False,2.0462913833910945,1.0,6.096016689645687,0.0,False,0.0
395,396,1.701180334191165,113.46030858918569,0.002,1.2,1.9440834390975836,2.0676139636978466,False,1.5041736626513686,1.0,2.0676139636978466,0.0,False,0.0
397,398,0.0474322277300028,35.8573656168066,0.002,0.45,0.0652333453500208,0.15120036415561355,False,0.2982350026702386,0.773676252002679,0.1169801310413553,0.22632374799732102,False,0.0
399,262,15.311046814068163,185.36703719497524,0.002,3.0,17.506842555993128,23.80360927903615,False,2.1660700305514347,1.0,23.80360927903615,0.0,False,0.0
400,399,13.609866479877,12.145840520711603,0.002,2.4,15.916297550337834,13.1285303241524,False,3.008441007073775,1.0,13.1285303241524,0.0,True,0.4813361557246001
401,400,11.908686145685834,206.1165094368168,0.002,2.4,14.419289559924506,13.1285303241524,False,2.6323975914109323,1.0,13.1285303241524,0.0,False,0.0
402,403,0.9228988679372996,1439.7973087800824,0.0069454220667163,0.9,1.2954072540067034,1.131524107921365,False,1.450705351171709,1.0,1.131524107921365,0.0,False,0.0
404,405,3.648841009706804,1432.6352593920012,0.002,1.8,4.076105197612911,6.096016689645687,False,1.4339039092623709,1.0,6.096016689645687,0.0,False,0.0
405,423,5.625576698423325,65.19240733131842,0.002,1.8,6.363760544274278,6.096016689645687,False,2.210711948880634,1.0,6.096016689645687,0.0,False,0.0
407,406,1.701180334191165,581.5760397690012,0.0171946561002959,1.2,2.0382326327739624,3.834256844065078,False,1.5041736626513686,1.0,3.834256844065078,0.0,False,0.0
408,409,15.878455118281943,219.134245399646,0.002,3.0,17.506842555993128,23.80360927903615,False,2.246341885099891,1.0,23.80360927903615,0.0,False,0.0
409,410,17.57963545247311,13.79508975633729,0.002,3.0,20.9775341901752,23.80360927903615,False,2.4870096711241096,1.0,23.80360927903615,0.0,False,0.0
410,98,19.28081578666428,12.865817907525122,0.002,3.0,22.86211172509012,23.80360927903615,False,2.7276774571483298,1.0,23.80360927903615,0.0,False,0.0
411,412,6.908357655695268,3.8987126785157353,0.002,1.8,8.256400645265028,6.096016689645687,False,2.714813011236148,1.0,6.096016689645687,0.0,True,0.8123409660495815
412,413,8.609537989886432,66.14900431070352,0.002,2.4,10.466524604916064,13.1285303241524,False,1.9031257344831751,1.0,13.1285303241524,0.0,False,0.0
413,414,10.310718324077596,4.75350952233338,0.002,2.4,11.696728903038364,13.1285303241524,False,2.279169150146017,1.0,13.1285303241524,0.0,False,0.0
414,420,12.01189865826876,548.9676179250581,0.0145728085569741,2.4,14.928039436827143,22.413141826031886,False,2.655212565808859,1.0,22.413141826031886,0.0,False,0.0
415,416,8.756174515116276,743.2328877999698,0.002,2.4,10.466524604916064,13.1285303241524,False,1.9355395231333823,1.0,13.1285303241524,0.0,False,0.0
417,415,7.499840865148714,42.84140026778648,0.002,1.8,8.256400645265028,6.096016689645687,False,2.9472512249160854,1.0,6.096016689645687,0.0,True,1.4038241755030274
418,419,14.758364317856786,675.9813063457059,0.002,2.4,17.506842555993128,13.1285303241524,False,3.2623147682471605,1.0,13.1285303241524,0.0,True,1.629833993704386
419,50,15.437899887772062,12.56851172558725,0.002,3.0,17.506842555993128,23.80360927903615,False,2.1840160694193242,1.0,23.80360927903615,0.0,False,0.0
420,254,13.713078992459923,7.701808201620876,0.002,2.4,15.916297550337834,13.1285303241524,False,3.0312559814717006,1.0,13.1285303241524,0.0,True,0.584548668307523
421,219,11.58124296668272,1077.9518057457817,0.0055661115534278,2.4,13.773734720125992,13.85182711497891,False,2.5600167573552794,1.0,13.85182711497891,0.0,False,0.0
423,417,6.258558800286653,254.2137863427276,0.002,1.8,7.271630939498526,6.096016689645687,False,2.4594581967824762,1.0,6.096016689645687,0.0,True,0.1625421106409659
424,425,0.0127841389027287,455.0599267465225,0.002,0.45,0.026594687353515,0.15120036415561355,False,0.0803815861547722,0.6102861896160792,0.092275494109093,0.38971381038392083,False,0.0
425,426,2.4617549930417115,380.2406317217092,0.002,1.2,2.888037791888825,2.0676139636978466,False,2.1766693101319046,1.0,2.0676139636978466,0.0,True,0.39414102934386497
427,428,23.65901160362692,594.1346470304984,0.0252468023451761,3.0,29.334517637616397,53.488571662365544,False,3.3470654625650966,1.0,53.488571662365544,0.0,False,0.0
429,430,22.69505229850362,111.71634751812763,0.002,3.0,26.94062611646085,23.80360927903615,False,3.210693117365273,1.0,23.80360927903615,0.0,False,0.0
430,427,22.86749221131197,12.623219777186778,0.002,3.0,26.94062611646085,23.80360927903615,False,3.2350883747073036,1.0,23.80360927903615,0.0,False,0.0
431,432,15.975873180882296,312.0212500324949,0.002,3.0,19.193178777357048,23.80360927903615,False,2.2601237217303636,1.0,23.80360927903615,0.0,False,0.0
433,434,1.701180334191165,6135.247538986188,0.075791562939421,1.2,2.092598537120679,8.049981565844211,False,1.5041736626513686,1.0,8.049981565844211,0.0,False,0.0
435,436,1.310874014100388,336.8334092175149,0.002,1.2,1.5564999352391995,2.0676139636978466,False,1.1590671061932871,1.0,2.0676139636978466,0.0,False,0.0
437,438,0.1990911893371287,252.76421059664168,0.0316500503814059,0.6,0.2595026851299581,0.8192661326636543,False,0.7041410424232994,1.0,0.8192661326636543,0.0,False,0.0
438,439,1.9002715235282936,10.991993038531945,0.8187778111258712,1.2,2.579821180148902,26.458638140726784,False,1.6802089232571935,1.0,26.458638140726784,0.0,False,0.0
439,440,3.601451857719459,107.35682615124898,0.002,1.8,4.076105197612911,6.096016689645687,False,1.4152811492926942,1.0,6.096016689645687,0.0,False,0.0
441,442,2.8759120397541533,647.9705829709343,0.0185193592353841,1.2,3.716130673808922,3.97921525094963,False,2.5428645390242717,1.0,3.97921525094963,0.0,False,0.0
